,0,1,2
6655,يستريحون#3 قبل#3 أن#3 يجيء#3 العصر#3,6,1.6
6656,فيجيء#3 معه#3 بزيارات#3 جديدة#3,6,1.6
6657,سر#3 حامد#3 بيومه#3 كله#3 حيث#3 رجع#3 إلى#3 حريته#3 بعد#3 قيود#4 أيام#3 الصوم#3,6,1.6
6658,ورجع#3 بذلك#3 إلى#3 حياته#3 المرتبة#3 المعتادة#3,6,1.6
6659,ينام#3 الليل#3 ويقوم#3 النهار#3,6,1.6
6660,وسر#3 كذلك#3 أن#3 عرف#3 أن#3 زينب#3 ستصل#3 قريبا#3 إلى#3 هناء#3 لا#3 يدركه#3 أمثالها#3 إلا#3 قليلا#3,6,1.6
6661,وما#3 دامت#3 هذه#3 الطائفة#4 لا#3 يهمها#4 أكثر#3 من#3 السعة#4 النسبية#5 فإن#3 ما#3 ستناله#3 زينب#3 منها#3 فوق#3 ما#3 تتمنى#3,6,1.6
6662,وكأنه#3 نسي#3 أنه#3 ما#3 دام#3 في#3 النفس#3 الإنسانية#3 ميول#4 وأهواء#4,6,1.6
6663,وما#3 دام#3 بين#3 الرجل#3 والمرأة#3 هاته#5 العاطفة#3 الأنانية#3 التي#3 يسمونها#3 الحب#3,6,1.6
6664,فليس#3 ببعيد#3 أن#3 نكون#3 أشقياء#3 وسط#3 السعة#4,6,1.6
6665,كان#3 لإبراهيم#3 من#3 المكانة#3 في#3 نفوس#3 من#3 يعرفونه#3,6,1.6
6666,ومن#3 الأثر#3 الحسن#3 وما#3 هو#3 معروف#3 عنه#3 من#3 الجد#3 ما#3 قربه#3 من#3 السيد#3 محمود#3 وإخوته#3 وأبنائه#3,6,1.6
6667,وجعله#3 عندهم#3 محبوبا#3 يرعونه#3 ويقدمونه#3 على#3 غيره#3,6,1.6
6668,ونال#3 بذلك#3 ثقة#3 المالك#3 فلم#3 يك#3 عمل#3 إلا#3 أعطاه#3 قياده#3,6,1.6
6669,وترك#3 له#3 فيه#3 من#3 الحرية#3 ما#3 يجعله#3 أشد#3 احتفاظا#3 به#3,6,1.6
6670,فبالرغم#3 مما#3 كان#3 يعامل#3 به#3 الأولاد#3 والبنات#3 من#3 اللطف#3 والحسنى#3,6,1.6
6671,وما#3 كان#3 يمضيه#3 من#3 الوقت#3 في#3 الضحك#3 والمزاح#3 معهم#3,6,1.6
6672,لم#3 يكن#3 يرضى#3 بالزمن#3 يضيع#3 هدرا#4,6,1.6
6673,وقد#3 أسلم#4 له#3 المالك#3 مفتاحه#3,6,1.6
6674,بل#3 كان#3 يحرض#3 من#3 معه#3 ويساعدهم#3 إن#3 أحوجت#5 الحال#3 مساعدة#3,6,1.6
6675,ويدخل#3 معهم#3 في#3 العمل#3 أحيانا#3 ليكون#3 لهم#3 مثلا#3,6,1.6
6676,فإذا#3 دعا#3 الأمر#3 ولم#3 يكن#3 بد#5 ظهر#3 على#3 وجهه#3 الهادئ#3 الساكن#3 من#3 أثر#3 القطوب#5 ما#3 لا#3 يحبه#3 جماعة#3 العمال#3,6,1.6
6677,وكانت#3 زينب#3 تجد#3 من#3 السعادة#3 في#3 كلام#3 حامد#3 ومحادثاته#3 ما#3 يدخل#3 إلى#3 قلبها#3 الهناء#3 الجم#4,6,1.6
6678,لكن#3 تلك#3 الحاجة#3 عندها#3 لشخص#3 تعطيه#3 نفسها#3 —#3 ذلك#3 الحب#3 التائه#3 بين#3 الناس#3 وعوامل#3 الخليقة#5 والذي#3 يريد#3 أن#3 يستريح#3 ويريح#3 معه#3 روحها#3 الثائرة#3 بلقيا#4 روح#3 أخرى#3 تختص#4 بها#4 وتهبها#3 حياتها#3 —#3 كانت#3 أبعد#3 الأشياء#3 عن#3 حامد#3 وعن#3 التفكير#3 فيه#3,6,1.6
6679,فإذا#3 مر#3 بخاطرها#3 في#3 ساعات#3 هيامها#5 كان#3 كأي#3 غريب#3 عن#3 روحها#3 لا#3 يثير#3 من#3 نفسها#3 أقل#3 التفات#3,6,1.6
6680,وكأن#3 النفس#3 تطمح#3 دائما#3 في#3 بحثها#3 عن#3 محبوبها#3 إلى#3 شخص#3 يعدلها#5 في#3 المكانة#3,6,1.6
6681,لتجد#3 من#3 الحرية#3 معه#3 ما#3 يضمن#4 لها#3 سعادتها#3,6,1.6
6682,أو#3 كأنه#3 ذلك#3 الحنين#3 بين#3 أضلعنا#4 إلى#3 النصف#3 الذي#3 نفصل#3 عنا#3 في#3 الأزل#3 يوم#3 خرجت#3 حواء#3 من#3 ضلع#4 آدم#3 يجعلنا#3 ننظر#3 إلى#3 بني#3 طبقتنا#3 وطائفتنا#4 دائما#3 كأنهم#3 إخوان#3,6,1.6
6683,وبينهم#3 وبيننا#3 من#3 الرابطة#4 ما#3 لا#3 نعرفه#3 قبل#3 الطبقات#3 الأخرى#3,6,1.6
6684,فنحن#3 لهم#3 وهم#3 لنا#3,6,1.6
6685,وبين#3 قلوبهم#3 وقلوبنا#3 من#3 أواصر#4 الود#4 ما#3 يدفعنا#3 نحوهم#4,6,1.6
6686,فمنهم#3 نطلب#3 الصديق#3 والشريك#3 والمحب#3 والزوج#3,6,1.6
6687,لأنهم#3 قبل#3 غيرهم#3 موضع#4 حبنا#3 وثقتنا#3,6,1.6
6688,لذلك#3 كان#3 من#3 بين#3 جماعة#3 العمال#3 أمثالها#3 ذلك#3 المحب#3 الذي#3 تريد#3 زينب#3,6,1.6
6689,وفي#3 صفوفهم#3 كانت#3 تريد#3 أن#3 تقع#3 عليه#3,6,1.6
6690,ولقد#3 بدأت#3 تحس#3 من#3 زمان#3 أنها#3 عثرت#3 على#3 صاحبها#3 في#3 إبراهيم#3 الذي#3 تراه#3 كل#3 يوم#3,6,1.6
6691,والذي#3 كان#3 يلحظها#4 من#3 بين#3 جميع#3 العاملات#3 بعين#3 طيبة#3,6,1.6
6692,لأنها#3 أجملهن#3 وأكثرهن#3 جدا#3 وأولاهن#3 في#3 العمل#3 إتقانا#3,6,1.6
6693,وصارت#3 إذا#3 ما#3 رأته#3 في#3 الصباح#3 وألقى#3 عليها#3 صباح#3 الخير#3 في#3 ابتسامته#3 شعرت#3 بسعادة#3 تحتل#3 وجودها#3,6,1.6
6694,وبهزة#3 تصيبها#3 من#3 رأسها#3 إلى#3 أخمص#5 قدمها#3,6,1.6
6695,لكن#3 سرعان#5 ما#3 كانت#3 تفر#3 منه#3 وتذهب#3 إلى#3 أبعد#3 الخطوط#3 عنه#3,6,1.6
6696,وكأنها#3 في#3 اللحظة#3 التي#3 تريد#3 أن#3 ترتمي#4 بين#3 يديه#3 أشد#3 الناس#3 خوفا#3 منه#3 وحذرا#4 من#3 الوقوع#3 تحت#3 حكمه#3,6,1.6
6697,وكل#3 يوم#3 يمر#3 يقر#4 نفس#3 زينب#3 على#3 ذلك#3 الحب#3 الوليد#3,6,1.6
6698,ويجعلها#3 إذا#3 نظرت#3 إلى#3 إبراهيم#3 لم#3 تحدق#5 إليه#3 تحديقنا#5 إلى#3 جميل#3 يعجبنا#3,6,1.6
6699,ولكنها#3 تغض#5 جفونها#3 لترى#3 في#3 أعماق#3 قلبها#3 الصورة#3 المرسومة#3 منه#3 —#3 لترى#3 ذلك#3 الخيال#3 الذي#3 خلقته#3 لنفسها#3,6,1.6
6700,فتهيم#4 به#3 وتهم#4 لترمي#3 بنفسها#3 بين#3 أحضانه#3,6,1.6
6701,ولكن#3 ذلك#3 الحياء#3 الطبيعي#3 في#3 نفوس#3 الأنثى#3 يوقفها#3 ويصدها#3 عن#3 غرضها#3,6,1.6
6702,تجلس#3 أحيانا#3 وحدها#4 تناجي#5 قلبها#3 بسعادتها#3 الجديدة#3,6,1.6
6703,ثم#3 تسائل#4 نفسها#3 أهو#3 حقا#3 إبراهيم#3 صاحب#3 ذلك#3 الخيال#3 عندها#3,6,1.6
6704,أهو#3 ملاك#5 الهناء#3 الذي#3 يرفرف#3 بأجنحته#3 فوقها#3,6,1.6
6705,إذا#3 كان#3,6,1.6
6706,وامتلأ#3 وجودها#3 به#3,6,1.6
6707,ولم#3 تعد#3 تفكر#3 في#3 أحد#3 سواه#4,6,1.6
6708,فلم#3 تك#3 ساعة#3 إلا#3 شغل#4 قلبها#3,6,1.6
6709,وتمثل#3 أمام#3 عينيها#3 وهو#3 يرنو#5 لها#3 باسما#3 يفتح#3 أحضانه#3 يريد#3 أن#3 يضمها#4 إليه#4,6,1.6
6710,فيعلو#3 الدم#3 إلى#3 خدودها#3,6,1.6
6711,وتستحي#5 من#3 نفسها#3 أمام#3 خيالاتها#3,6,1.6
6712,ثم#3 تحس#3 بهزة#3 تسري#4 إلى#3 كل#3 وجودها#3,6,1.6
6713,وينقلب#3 تورد#4 وجهها#3 احمرارا#3 شديدا#3,6,1.6
6714,وتدفعها#3 رغبة#3 فظيعة#3 للذهاب#3 إليه#3 وضمه#3 لأحضانها#3 وامتلاكه#3 كله#3,6,1.6
6715,وتنسى#3 إذ#3 ذاك#3 كل#3 ما#3 حولها#3 وكل#3 ما#3 سوى#4 إبراهيم#3,6,1.6
6716,فإذا#3 ما#3 كانت#3 في#3 المزارع#5 تشتغل#3 تحت#3 إمرته#5 أمضت#3 وقتها#3 ساكتة#3 صامتة#3 تجد#3 في#3 عملها#3 منتظرة#3 ساعة#3 الغداء#3 حين#3 تجلس#3 وإياه#5 والآخرين#3 تحت#3 ظل#3 الشجر#3 يتكلمون#3 جميعا#3 من#3 غير#3 كلفة#5,6,1.6
6717,وترفع#3 نحوه#4 نظراتها#3 من#3 حين#3 لحين#3,6,1.6
6718,ثم#3 تلقي#3 بها#3 إلى#3 الأرض#3 لترجع#3 إلى#3 عالم#3 أحلامها#3,6,1.6
6719,فلما#3 كان#3 في#3 بعض#3 الأيام#3 —#3 وقد#3 عيل#5 صبرها#3 ولم#3 تستطع#3 الاستمرار#3 على#3 كتمان#3 ما#3 في#3 نفسها#3 —#3 صممت#3 على#3 أن#3 تفتح#3 لإبراهيم#3 قلبها#3 حالما#3 تراه#3 وحده#4,6,1.6
6720,وترقبت#3 الفرصة#3 حتى#3 إذا#3 كانت#3 الظهيرة#3 ولم#3 يبق#3 على#3 كل#3 إلا#3 أن#3 ينتهي#3 من#3 الخط#3 الذي#3 في#3 يده#3 ليخرجوا#3 لمقيلهم#5,6,1.6
6721,أسرعت#3 هي#3 جهدها#5 وفرغت#3 منه#3 قبلهم#3 جميعا#3,6,1.6
6722,وراحت#3 مسرعة#3 نحو#4 إبراهيم#3 الذي#3 ابتعد#3 عن#3 العمال#3 لبعض#3 أمره#3,6,1.6
6723,ولكنها#3 كانت#3 تحس#3 لكل#3 خطوة#3 تقترب#3 بها#3 منه#3 بحياء#3 شديد#3 يداخلها#4 ويدفعها#3 القهقري#5 حتى#3 لم#3 تعد#3 تدري#3 أتسير#3 إليه#3 أم#3 تعرج#3 إلى#3 مكان#3 آخر#3,6,1.6
6724,ثم#3 أحست#3 برعشة#3 تستولي#3 عليها#3,6,1.6
6725,ولم#3 تعد#3 ترى#3 ما#3 أمامها#3,6,1.6
6726,وتلون#3 الجو#3 بالألوان#3 السبعة#3,6,1.6
6727,ودارت#3 بها#3 الأرض#3,6,1.6
6728,فوقفت#3 مكانها#3,6,1.6
6729,وجعلت#3 تلتفت#4 يمينا#3 ويسارا#3 فلا#3 ترى#3 شيئا#3,6,1.6
6730,وأخيرا#3 —#3 وقد#3 راجعها#3 صوابها#3 —#3 رأت#3 إبراهيم#3 قائما#4 من#3 بين#3 العمال#3 الجالسين#3 تحت#3 الشجرة#3 مقبلا#3 عليها#3 وقد#3 تبعته#3 أختها#3,6,1.6
6731,فلما#3 كان#3 عندها#3 وسألها#3 عما#3 أصابها#3 رأى#3 من#3 مآقيها#5 دمعة#3 تنحدر#3 على#3 خدودها#3,6,1.6
6732,فأخذها#3 من#3 يدها#3 وسار#3 إلى#3 جهة#3 الغدير#5 وأشار#4 إلى#3 أختها#3 أن#3 ترجع#3,6,1.6
6733,وبقيا#3 كل#3 إلى#3 جانب#3 صاحبه#3 صامتا#3,6,1.6
6734,فلما#3 كانا#3 إلى#3 جانب#3 الماء#3 سألها#3 من#3 جديد#3 ماذا#3 أصابها#3,6,1.6
6735,ومن#3 جديد#3 تحدرت#4 دمعة#3 من#3 مآقيها#5,6,1.6
6736,وكاد#4 يغمى#4 عليها#4 لولا#3 أن#3 أسرع#3 بالماء#3 فوضع#3 يديها#3 فيه#3,6,1.6
6737,ثم#3 قال#3,6,1.6
6738,عايزة#3 إيه#3 يا#3 زينب#3,6,1.6
6739,كل#3 اللي#3 عايزاه#3 أنا#3 أعمله#3,6,1.6
6740,والعمال#3 هناك#3 لا#3 يعلمون#3 ماذا#3 حل#3 بزينب#3,6,1.6
6741,ويطيعون#3 أمر#3 إبراهيم#3 أن#3 يبقوا#3 في#3 أماكنهم#3,6,1.6
6742,وقد#3 استولى#3 عليهم#3 القلق#3 وطال#3 بهم#3 الانتظار#3,6,1.6
6743,وكلما#3 همت#4 أخت#3 زينب#3 بالقيام#4 أجلسها#3 الباقون#3,6,1.6
6744,وقطعا#3 للوقت#3 جعلوا#3 يحضرون#3 طعامهم#3 ويضعونه#3 كعادتهم#3 بعضه#3 إلى#3 جانب#3 بعض#3,6,1.6
6745,ليتناولوه#3 معا#3 جميعا#3 محققين#4 في#3 ذلك#3 أكمل#3 معاني#3 الاشتراكية#3,6,1.6
6746,ثابت#5 زينب#3 إلى#3 نفسها#3 بعض#3 الشيء#3,6,1.6
6747,ولكنها#3 لم#4 تكن#4 تلبث#4 حين#3 ترى#3 إبراهيم#3 أن#4 تنتابها#4 رعشة#3 تردها#3 إلى#3 غيبوبتها#3,6,1.6
6748,فأمسكها#3 هو#3 بين#3 يديه#3,6,1.6
6749,وأسندها#4 لكتفه#4,6,1.6
6750,ورش#3 من#3 ماء#3 الغدير#5 على#3 وجهها#3,6,1.6
6751,وجعل#3 يحدق#3 بعينيه#3 إلى#3 عينيها#3 المغمضتين#3,6,1.6
6752,وأخيرا#3 وكأنها#3 قائمة#4 من#3 حلم#3 طويل#3 فتحتهما#3,6,1.6
6753,فرأت#3 عيني#3 صاحبها#3 الناظر#3 لها#3 وكله#3 الحنان#3 والعطف#3,6,1.6
6754,فلم#3 تتمالك#4 أن#3 طوقت#4 عنقه#3 بذراعيها#3,6,1.6
6755,فضمها#4 هو#3 الآخر#3,6,1.6
6756,وغاب#3 رشدها#4 ثانيا#3,6,1.6
6757,وبقيا#3 كذلك#3 حتى#3 سمع#3 إبراهيم#3 من#3 يناديه#3 من#3 بين#3 أصحابه#3 الذين#3 ملوا#3 انتظاره#3,6,1.6
6758,فنبه#3 صاحبته#3 ما#3 استطاع#3,6,1.6
6759,وقام#3 بها#3 حتى#3 وصل#3 إليهم#3,6,1.6
6760,وأجلسها#3 إلى#3 جانب#3 شجرة#3,6,1.6
6761,فالتف#3 الأولاد#3 حولها#3,6,1.6
6762,غير#3 أن#3 الوقت#3 محدود#4,6,1.6
6763,والعمل#3 لا#3 يحب#3 إمهالا#4,6,1.6
6764,فناداهم#3 هو#3 أن#3 يتركوها#3 إلى#3 طعامهم#3 فرجعوا#3 وبقيت#3 أختها#3 إلى#3 جانبها#3,6,1.6
6765,أما#3 زينب#3 فقد#3 أخذتها#3 سنة#5 استغرقت#3 مدة#3 ما#3 تناول#3 الآخرون#3 طعامهم#3,6,1.6
6766,ثم#3 قامت#3 هادئة#3,6,1.6
6767,وراجعها#3 الروع#4 فطعمت#4 بعض#3 الشيء#3 مع#3 أختها#3,6,1.6
6768,ثم#3 قامت#3 مع#3 بقية#3 العمال#3 إلى#3 العمل#3 ولا#3 يزال#3 فؤادها#3 مشتتا#5,6,1.6
6769,ترسل#3 بنظراتها#3 إلى#3 خضرة#3 الزرع#3 وتسير#3 في#3 عملها#3 سيرا#3 آليا#3,6,1.6
6770,من#3 هذا#3 اليوم#3 خرجت#3 زينب#3 من#3 خيالاتها#3 الأولى#3 المطلقة#4,6,1.6
6771,ورجعت#3 نفسها#3 من#3 جولاتها#3 الواسعة#3,6,1.6
6772,وأصبحت#3 ترى#3 في#3 إبراهيم#3 كل#3 آمالها#3 وكل#3 جمال#3 الوجود#3,6,1.6
6773,لم#3 يبق#3 أمامها#3 شمس#3 ولا#3 قمر#3 ولا#3 كواكب#3 ولا#3 مزروعات#5 تنظر#3 إليها#3 وتناجيها#5,6,1.6
6774,ولكن#3 بقي#3 إبراهيم#3,6,1.6
6775,تجده#3 وترى#3 صورته#3 في#3 كل#3 هذه#3 الأشياء#3,6,1.6
6776,فإذا#3 ما#3 رأته#3 هو#3 جاءها#3 حياء#3 المرأة#3 الطبيعي#3,6,1.6
6777,فأسبلت#5 عينيها#3,6,1.6
6778,وتمتعت#3 في#3 نفسها#3 بلذة#3 أشبه#4 شيء#4 بالسكر#4,6,1.6
6779,لذة#3 تتخدر#4 معها#3 الأعصاب#3,6,1.6
6780,فلا#3 يهتم#3 الإنسان#3 لما#3 حوله#3 ويبقى#3 مستسلما#3 لسرور#3 لا#3 يقدر#3 على#3 تكييفه#3,6,1.6
6781,وتكون#3 كبرى#3 أمانيه#3 أن#3 يظل#3 كذلك#3 طول#3 حياته#3,6,1.6
6782,أما#3 إبراهيم#3 فقد#3 أحس#3 من#3 ساعة#3 أن#3 أمسكها#3 بيده#3 ذاهبا#3 إلى#3 الغدير#5,6,1.6
6783,ثم#3 أسندها#4 إليه#4 بجوار#3 الماء#3 كأن#3 رعشة#3 تسري#4 منها#3 إليه#3,6,1.6
6784,فلما#3 شاهدها#3 حين#3 ذهولها#3,6,1.6
6785,وناجاه#5 وجهها#3 الجميل#3 وقد#3 ذبل#3 لونه#3 لما#3 أصابها#3,6,1.6
6786,لم#3 يستطع#3 حين#3 طوقت#4 عنقه#3 بيدها#3 إلا#3 أن#3 يضمها#4 إليه#4 شاعرا#3 مع#3 ذلك#3 بأكبر#3 لذة#3 شعر#3 بها#3 في#3 حياته#3,6,1.6
6787,وكلما#3 رآها#3 بعد#3 ذلك#3 تمثل#5 السعادة#3 منتظرة#3 إلى#3 جوارها#3,6,1.6
6788,وإنما#4 ينالها#3 إذا#3 هو#3 حل#3 في#3 ذلك#3 الجوار#3,6,1.6
6790,,6,1.6
6791,ولعلها#3 أخطأت#3 في#3 حسابها#3 هذه#3 المرة#3,7,1.2
6792,فإن#3 صاحبها#3 بعد#3 أن#3 جلس#3 إلى#3 جانبها#3,7,1.2
6793,وبعد#3 أن#3 أحس#3 حرارة#3 جسمها#3,7,1.2
6794,وبعد#3 أن#3 لمس#3 بضاضة#5 معاطفها#3,7,1.2
6795,وبعد#3 أن#3 تلقى#4 أنفاسها#3 على#3 صفحة#3 خده#3 وهي#3 تميل#3 إليه#3 تنتظر#3 كلامه#3,7,1.2
6796,وبعد#3 أن#3 غاص#3 في#3 تلك#3 الغيبوبة#3 التي#3 استنام#4 إليها#4 كما#3 يستنيم#4 الساهر#3 البعيد#3 العهد#4 بالنوم#3 إلى#3 أول#3 ضجعة#5 على#3 الفراش#3,7,1.2
6797,وبعد#3 أن#3 أصبح#3 هو#3 وعزيمته#3 شيئين#3 منعزلين#4 بينهما#3 من#3 البعد#3 ما#3 لا#3 ينجح#3 فيه#3 دعاء#3 ولا#3 استحضار#4,7,1.2
6798,بعد#3 هذا#3 كله#3 لعلها#3 كانت#3 لا#3 تخاطر#3 كثيرا#3 إذا#3 هددته#3 بالنزول#3 من#3 المركبة#3 واقتضاب#5 ذلك#3 الصمت#3 العقيم#4,7,1.2
6799,ولكنها#3 لم#3 تهدد#3 ولم#3 تنزل#3,7,1.2
6800,بل#3 صاحت#3 غاضبة#3 ما#3 بالك#3 لا#3 تنطق#3,7,1.2
6801,أمعقود#4 اللسان#3 وأنت#3 لك#3 لسان#3 كالثعبان#3,7,1.2
6802,وربما#3 أحب#3 أن#3 ينفي#3 عنه#3 تهمة#3 الاضطراب#4 والحصر#4 والضيق#4 بالكلام#3 في#3 مفاجأة#3 اللقاء#3,7,1.2
6803,فقال#3 لها#3 وهو#3 يتلعثم#4 أين#3 كنت#3,7,1.2
6804,قالت#3 في#3 السينما#3,7,1.2
6805,قال#3 من#3 حيث#3 لا#3 يشعر#3 بمعنى#3 ما#3 يقول#3 مع#3 من#3,7,1.2
6806,فأجفلت#4 مقطبة#5 وأجابته#3 بلهجة#4 فاترة#4 ولكنها#3 مفعمة#4 بالتهكم#4 والتأنيب#3 أولا#3 أذهب#3 إلى#3 السينما#3 إلا#3 مع#3 أحد#3,7,1.2
6807,ألا#3 تزال#3 في#3 ضلالك#3 القديم#3,7,1.2
6808,قال#3 وماذا#3 بدا#4 لي#3 من#3 الهدى#4 الجديد#3 فأعدل#3 عن#3 الضلال#3 القديم#3,7,1.2
6809,ولماذا#3 صرفت#4 كلامي#3 إلى#3 ما#3 فهمت#3,7,1.2
6810,ألا#3 يجوز#3 أن#3 تذهبي#3 إلى#3 السينما#3 مع#3 سيدة#3,7,1.2
6811,فلماذا#3 تستغربين#3 السؤال#3,7,1.2
6812,قالت#3 لأنك#3 غريب#3 في#3 هذه#3 الليلة#3,7,1.2
6813,ماذا#3 أقول#3,7,1.2
6814,لأنك#3 غريب#3 في#3 كل#3 حين#3,7,1.2
6815,ثم#3 اقتضبت#5 على#3 غير#3 انتظار#3 وهي#3 تشيح#4 بوجهها#3 وتهمس#3 بصوت#3 مسموع#3 هذا#3 شرح#3 يطول#3,7,1.2
6816,ونحن#3 نهيم#4 في#3 الشوارع#3 على#3 غير#3 مقصد#4,7,1.2
6817,فأولى#4 بنا#4 أن#3 نرجئ#4 الحديث#3 إلى#3 وقت#3 آخر#3,7,1.2
6818,ألا#3 ألقاك#3 غدا#3 في#3 المنزل#3,7,1.2
6819,غدا#3 في#3 الساعة#3 الخامسة#3,7,1.2
6820,أسمعت#3,7,1.2
6821,قالت#3 ذلك#3 وهي#3 تستوقف#4 الحوذي#5 وتهم#4 بالنزول#4 عند#3 محطة#3 الترام#3,7,1.2
6822,وإنها#3 لتنزل#3 من#3 المركبة#3 إذ#3 تعمدت#3 أن#3 تدنو#3 بوجهها#3 من#3 وجهه#3 وتزم#4 شفتيها#3 وتغمض#3 جفونها#3 قليلا#3 وهي#3 تنظر#3 إليه#3 أو#3 تنظر#3 إلى#3 غير#3 وجهة#3,7,1.2
6823,فقبلها#3 كأنه#3 أداة#3 كهربائية#3 ديس#3 على#3 مفتاحها#3 وشعر#3 بالندم#3 وشفتاه#3 لا#3 تزالان#3 على#3 شفتيها#3,7,1.2
6824,ولكنه#3 شعر#3 به#3 وشعر#3 بنفسه#3 في#3 تلك#3 اللحظة#3 غريقا#3 بعيدا#3 كما#3 يشعر#3 بالجسد#3 الغريق#3 الهامد#4 يراه#3 في#3 أعماق#3 الأوقيانوس#5 الهدار#5,7,1.2
6825,وقال#3 وهو#3 أيضا#3 نادم#3 غدا#3 في#3 المنزل#3,7,1.2
6826,قالت#3 في#3 الساعة#3 الخامسة#3 موعدنا#3 القديم#3,7,1.2
6827,وافترقا#3 على#3 موعد#3 اللقاء#3,7,1.2
6828,,7,1.2
6829,موعد#3,7,2.1
6830,فارقته#3 على#3 موعد#3 اللقاء#3 في#3 الساعة#3 الخامسة#3 موعدنا#3 القديم#3,7,2.1
6831,وكأنما#3 كانت#3 كلمة#3 الموعد#3 القديم#3 وحدها#4 طلسما#5 ساحرا#5 نقله#5 من#3 حالة#3 إلى#3 حالة#3,7,2.1
6832,وأخرجه#5 من#3 الحذر#4 والتردد#3 إلى#3 الراحة#3 والاستبشار#5,7,2.1
6833,فاحتجبت#5 عنه#3 صفحة#3 الشكوك#3 والآلام#3 والمنغصات#5,7,2.1
6834,ولم#3 ير#3 أمامه#3 إلا#3 الموعد#3 القديم#3 بل#3 المواعيد#3 القديمة#3 في#3 كل#3 يوم#3,7,2.1
6835,وما#3 كانت#3 تحتويه#3 من#3 سرور#3 ومتعة#3 وصفاء#3,7,2.1
6836,وذكريات#3 لا#3 تزال#3 مرتسمة#5 في#3 الذهن#3,7,2.1
6837,سارية#4 في#3 الجوارح#3 كأنها#3 وظيفة#3 من#3 وظائف#3 الأعضاء#3,7,2.1
6838,وانطلق#4 من#3 المركبة#3 خفيف#3 الخطى#3 موفور#5 النشاط#3 يكاد#4 لا#4 يعرف#3 أحدا#3,7,2.1
6839,ويكاد#4 لا#4 يعرفه#3 من#3 كان#3 يراه#3 قبل#3 ذلك#3 بساعة#3 أو#3 أقل#3 من#3 ساعة#3,7,2.1
6840,وأول#3 ما#3 خطر#5 له#3 أن#3 يدخل#3 في#3 ذلك#3 المساء#3 دار#3 الصور#3 المتحركة#3 التي#3 كانا#3 يلتقيان#3 فيها#3 معظم#3 الأوقات#3,7,2.1
6841,كأنها#3 باب#3 كان#3 موصدا#5 أمامه#3 ففتح#3 على#3 مصراعيه#5,7,2.1
